trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,continuous_stops,area_id,service_area_radius
t_10177_b_none_tn_0,14:04:00,14:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10177_b_none_tn_0,14:06:00,14:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10178_b_none_tn_0,14:02:00,14:02:00,781715,1,,0,0,0,0,0,,
t_10178_b_none_tn_0,14:10:00,14:10:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10178_b_none_tn_0,14:12:00,14:12:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10178_b_none_tn_0,14:13:00,14:13:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10178_b_none_tn_0,14:14:00,14:14:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10178_b_none_tn_0,14:16:00,14:16:00,781740,6,,0,0,4858.20160798,0,0,,
t_10179_b_none_tn_0,14:12:00,14:12:00,781715,1,,0,0,0,0,0,,
t_10179_b_none_tn_0,14:20:00,14:20:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10179_b_none_tn_0,14:22:00,14:22:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10179_b_none_tn_0,14:23:00,14:23:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10179_b_none_tn_0,14:24:00,14:24:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10179_b_none_tn_0,14:26:00,14:26:00,781740,6,,0,0,4858.20160798,0,0,,
t_10180_b_none_tn_0,14:22:00,14:22:00,781715,1,,0,0,0,0,0,,
t_10180_b_none_tn_0,14:30:00,14:30:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10180_b_none_tn_0,14:32:00,14:32:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10180_b_none_tn_0,14:33:00,14:33:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10180_b_none_tn_0,14:34:00,14:34:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10180_b_none_tn_0,14:36:00,14:36:00,781740,6,,0,0,4858.20160798,0,0,,
t_10181_b_none_tn_0,14:32:00,14:32:00,781715,1,,0,0,0,0,0,,
t_10181_b_none_tn_0,14:40:00,14:40:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10181_b_none_tn_0,14:42:00,14:42:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10181_b_none_tn_0,14:43:00,14:43:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10181_b_none_tn_0,14:44:00,14:44:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10181_b_none_tn_0,14:46:00,14:46:00,781740,6,,0,0,4858.20160798,0,0,,
t_10182_b_none_tn_0,14:42:00,14:42:00,781715,1,,0,0,0,0,0,,
t_10182_b_none_tn_0,14:50:00,14:50:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10182_b_none_tn_0,14:52:00,14:52:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10182_b_none_tn_0,14:53:00,14:53:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10182_b_none_tn_0,14:54:00,14:54:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10182_b_none_tn_0,14:56:00,14:56:00,781740,6,,0,0,4858.20160798,0,0,,
t_10183_b_none_tn_0,14:52:00,14:52:00,781715,1,,0,0,0,0,0,,
t_10183_b_none_tn_0,15:00:00,15:00:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10183_b_none_tn_0,15:02:00,15:02:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10183_b_none_tn_0,15:03:00,15:03:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10183_b_none_tn_0,15:04:00,15:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10183_b_none_tn_0,15:06:00,15:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10184_b_none_tn_0,15:02:00,15:02:00,781715,1,,0,0,0,0,0,,
t_10184_b_none_tn_0,15:10:00,15:10:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10184_b_none_tn_0,15:12:00,15:12:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10184_b_none_tn_0,15:13:00,15:13:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10184_b_none_tn_0,15:14:00,15:14:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10184_b_none_tn_0,15:16:00,15:16:00,781740,6,,0,0,4858.20160798,0,0,,
t_10185_b_none_tn_0,15:12:00,15:12:00,781715,1,,0,0,0,0,0,,
t_10185_b_none_tn_0,15:20:00,15:20:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10185_b_none_tn_0,15:22:00,15:22:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10185_b_none_tn_0,15:23:00,15:23:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10185_b_none_tn_0,15:24:00,15:24:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10185_b_none_tn_0,15:26:00,15:26:00,781740,6,,0,0,4858.20160798,0,0,,
t_10186_b_none_tn_0,15:22:00,15:22:00,781715,1,,0,0,0,0,0,,
t_10186_b_none_tn_0,15:30:00,15:30:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10186_b_none_tn_0,15:32:00,15:32:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10186_b_none_tn_0,15:33:00,15:33:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10186_b_none_tn_0,15:34:00,15:34:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10186_b_none_tn_0,15:36:00,15:36:00,781740,6,,0,0,4858.20160798,0,0,,
t_10187_b_none_tn_0,15:32:00,15:32:00,781715,1,,0,0,0,0,0,,
t_10187_b_none_tn_0,15:40:00,15:40:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10187_b_none_tn_0,15:42:00,15:42:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10187_b_none_tn_0,15:43:00,15:43:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10187_b_none_tn_0,15:44:00,15:44:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10187_b_none_tn_0,15:46:00,15:46:00,781740,6,,0,0,4858.20160798,0,0,,
t_10188_b_none_tn_0,15:42:00,15:42:00,781715,1,,0,0,0,0,0,,
t_10188_b_none_tn_0,15:50:00,15:50:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10188_b_none_tn_0,15:52:00,15:52:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10188_b_none_tn_0,15:53:00,15:53:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10188_b_none_tn_0,15:54:00,15:54:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10188_b_none_tn_0,15:56:00,15:56:00,781740,6,,0,0,4858.20160798,0,0,,
t_10189_b_none_tn_0,15:52:00,15:52:00,781715,1,,0,0,0,0,0,,
t_10189_b_none_tn_0,16:00:00,16:00:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10189_b_none_tn_0,16:02:00,16:02:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10189_b_none_tn_0,16:03:00,16:03:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10189_b_none_tn_0,16:04:00,16:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10189_b_none_tn_0,16:06:00,16:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10190_b_none_tn_0,16:02:00,16:02:00,781715,1,,0,0,0,0,0,,
t_10190_b_none_tn_0,16:10:00,16:10:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10190_b_none_tn_0,16:12:00,16:12:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10190_b_none_tn_0,16:13:00,16:13:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10190_b_none_tn_0,16:14:00,16:14:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10190_b_none_tn_0,16:16:00,16:16:00,781740,6,,0,0,4858.20160798,0,0,,
t_10191_b_none_tn_0,16:12:00,16:12:00,781715,1,,0,0,0,0,0,,
t_10191_b_none_tn_0,16:20:00,16:20:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10191_b_none_tn_0,16:22:00,16:22:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10191_b_none_tn_0,16:23:00,16:23:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10191_b_none_tn_0,16:24:00,16:24:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10191_b_none_tn_0,16:26:00,16:26:00,781740,6,,0,0,4858.20160798,0,0,,
t_10192_b_none_tn_0,16:22:00,16:22:00,781715,1,,0,0,0,0,0,,
t_10192_b_none_tn_0,16:30:00,16:30:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10192_b_none_tn_0,16:32:00,16:32:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10192_b_none_tn_0,16:33:00,16:33:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10192_b_none_tn_0,16:34:00,16:34:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10192_b_none_tn_0,16:36:00,16:36:00,781740,6,,0,0,4858.20160798,0,0,,
t_10193_b_none_tn_0,16:32:00,16:32:00,781715,1,,0,0,0,0,0,,
t_10193_b_none_tn_0,16:40:00,16:40:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10193_b_none_tn_0,16:42:00,16:42:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10193_b_none_tn_0,16:43:00,16:43:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10193_b_none_tn_0,16:44:00,16:44:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10193_b_none_tn_0,16:46:00,16:46:00,781740,6,,0,0,4858.20160798,0,0,,
t_10194_b_none_tn_0,16:42:00,16:42:00,781715,1,,0,0,0,0,0,,
t_10194_b_none_tn_0,16:50:00,16:50:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10194_b_none_tn_0,16:52:00,16:52:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10194_b_none_tn_0,16:53:00,16:53:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10194_b_none_tn_0,16:54:00,16:54:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10194_b_none_tn_0,16:56:00,16:56:00,781740,6,,0,0,4858.20160798,0,0,,
t_10195_b_none_tn_0,16:52:00,16:52:00,781715,1,,0,0,0,0,0,,
t_10195_b_none_tn_0,17:00:00,17:00:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10195_b_none_tn_0,17:02:00,17:02:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10195_b_none_tn_0,17:03:00,17:03:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10195_b_none_tn_0,17:04:00,17:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10195_b_none_tn_0,17:06:00,17:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10196_b_none_tn_0,17:02:00,17:02:00,781715,1,,0,0,0,0,0,,
t_10196_b_none_tn_0,17:10:00,17:10:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10196_b_none_tn_0,17:12:00,17:12:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10196_b_none_tn_0,17:13:00,17:13:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10196_b_none_tn_0,17:14:00,17:14:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10196_b_none_tn_0,17:16:00,17:16:00,781740,6,,0,0,4858.20160798,0,0,,
t_10197_b_none_tn_0,17:12:00,17:12:00,781715,1,,0,0,0,0,0,,
t_10197_b_none_tn_0,17:20:00,17:20:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10197_b_none_tn_0,17:22:00,17:22:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10197_b_none_tn_0,17:23:00,17:23:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10197_b_none_tn_0,17:24:00,17:24:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10197_b_none_tn_0,17:26:00,17:26:00,781740,6,,0,0,4858.20160798,0,0,,
t_10198_b_none_tn_0,17:22:00,17:22:00,781715,1,,0,0,0,0,0,,
t_10198_b_none_tn_0,17:30:00,17:30:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10198_b_none_tn_0,17:32:00,17:32:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10198_b_none_tn_0,17:33:00,17:33:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10198_b_none_tn_0,17:34:00,17:34:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10198_b_none_tn_0,17:36:00,17:36:00,781740,6,,0,0,4858.20160798,0,0,,
t_10199_b_none_tn_0,17:32:00,17:32:00,781715,1,,0,0,0,0,0,,
t_10199_b_none_tn_0,17:40:00,17:40:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10199_b_none_tn_0,17:42:00,17:42:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10199_b_none_tn_0,17:43:00,17:43:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10199_b_none_tn_0,17:44:00,17:44:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10199_b_none_tn_0,17:46:00,17:46:00,781740,6,,0,0,4858.20160798,0,0,,
t_10200_b_none_tn_0,17:42:00,17:42:00,781715,1,,0,0,0,0,0,,
t_10200_b_none_tn_0,17:50:00,17:50:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10200_b_none_tn_0,17:52:00,17:52:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10200_b_none_tn_0,17:53:00,17:53:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10200_b_none_tn_0,17:54:00,17:54:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10200_b_none_tn_0,17:56:00,17:56:00,781740,6,,0,0,4858.20160798,0,0,,
t_10201_b_none_tn_0,17:52:00,17:52:00,781715,1,,0,0,0,0,0,,
t_10201_b_none_tn_0,18:00:00,18:00:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10201_b_none_tn_0,18:02:00,18:02:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10201_b_none_tn_0,18:03:00,18:03:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10201_b_none_tn_0,18:04:00,18:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10201_b_none_tn_0,18:06:00,18:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10202_b_none_tn_0,18:02:00,18:02:00,781715,1,,0,0,0,0,0,,
t_10202_b_none_tn_0,18:10:00,18:10:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10202_b_none_tn_0,18:12:00,18:12:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10202_b_none_tn_0,18:13:00,18:13:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10202_b_none_tn_0,18:14:00,18:14:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10202_b_none_tn_0,18:16:00,18:16:00,781740,6,,0,0,4858.20160798,0,0,,
t_10203_b_none_tn_0,18:12:00,18:12:00,781715,1,,0,0,0,0,0,,
t_10203_b_none_tn_0,18:20:00,18:20:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10203_b_none_tn_0,18:22:00,18:22:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10203_b_none_tn_0,18:23:00,18:23:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10203_b_none_tn_0,18:24:00,18:24:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10203_b_none_tn_0,18:26:00,18:26:00,781740,6,,0,0,4858.20160798,0,0,,
t_10204_b_none_tn_0,18:22:00,18:22:00,781715,1,,0,0,0,0,0,,
t_10204_b_none_tn_0,18:30:00,18:30:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10204_b_none_tn_0,18:32:00,18:32:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10204_b_none_tn_0,18:33:00,18:33:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10204_b_none_tn_0,18:34:00,18:34:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10204_b_none_tn_0,18:36:00,18:36:00,781740,6,,0,0,4858.20160798,0,0,,
t_10205_b_none_tn_0,18:32:00,18:32:00,781715,1,,0,0,0,0,0,,
t_10205_b_none_tn_0,18:40:00,18:40:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10205_b_none_tn_0,18:42:00,18:42:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10205_b_none_tn_0,18:43:00,18:43:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10205_b_none_tn_0,18:44:00,18:44:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10205_b_none_tn_0,18:46:00,18:46:00,781740,6,,0,0,4858.20160798,0,0,,
t_10206_b_none_tn_0,18:42:00,18:42:00,781715,1,,0,0,0,0,0,,
t_10206_b_none_tn_0,18:50:00,18:50:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10206_b_none_tn_0,18:52:00,18:52:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10206_b_none_tn_0,18:53:00,18:53:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10206_b_none_tn_0,18:54:00,18:54:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10206_b_none_tn_0,18:56:00,18:56:00,781740,6,,0,0,4858.20160798,0,0,,
t_10207_b_none_tn_0,18:52:00,18:52:00,781715,1,,0,0,0,0,0,,
t_10207_b_none_tn_0,19:00:00,19:00:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10207_b_none_tn_0,19:02:00,19:02:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10207_b_none_tn_0,19:03:00,19:03:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10207_b_none_tn_0,19:04:00,19:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10207_b_none_tn_0,19:06:00,19:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10208_b_none_tn_0,19:02:00,19:02:00,781715,1,,0,0,0,0,0,,
t_10208_b_none_tn_0,19:10:00,19:10:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10208_b_none_tn_0,19:12:00,19:12:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10208_b_none_tn_0,19:13:00,19:13:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10208_b_none_tn_0,19:14:00,19:14:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10208_b_none_tn_0,19:16:00,19:16:00,781740,6,,0,0,4858.20160798,0,0,,
t_10209_b_none_tn_0,19:12:00,19:12:00,781715,1,,0,0,0,0,0,,
t_10209_b_none_tn_0,19:20:00,19:20:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10209_b_none_tn_0,19:22:00,19:22:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10209_b_none_tn_0,19:23:00,19:23:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10209_b_none_tn_0,19:24:00,19:24:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10209_b_none_tn_0,19:26:00,19:26:00,781740,6,,0,0,4858.20160798,0,0,,
t_10210_b_none_tn_0,19:22:00,19:22:00,781715,1,,0,0,0,0,0,,
t_10210_b_none_tn_0,19:30:00,19:30:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10210_b_none_tn_0,19:32:00,19:32:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10210_b_none_tn_0,19:33:00,19:33:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10210_b_none_tn_0,19:34:00,19:34:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10210_b_none_tn_0,19:36:00,19:36:00,781740,6,,0,0,4858.20160798,0,0,,
t_10211_b_none_tn_0,19:32:00,19:32:00,781715,1,,0,0,0,0,0,,
t_10211_b_none_tn_0,19:40:00,19:40:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10211_b_none_tn_0,19:42:00,19:42:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10211_b_none_tn_0,19:43:00,19:43:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10211_b_none_tn_0,19:44:00,19:44:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10211_b_none_tn_0,19:46:00,19:46:00,781740,6,,0,0,4858.20160798,0,0,,
t_10212_b_none_tn_0,19:42:00,19:42:00,781715,1,,0,0,0,0,0,,
t_10212_b_none_tn_0,19:50:00,19:50:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10212_b_none_tn_0,19:52:00,19:52:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10212_b_none_tn_0,19:53:00,19:53:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10212_b_none_tn_0,19:54:00,19:54:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10212_b_none_tn_0,19:56:00,19:56:00,781740,6,,0,0,4858.20160798,0,0,,
t_10213_b_none_tn_0,19:52:00,19:52:00,781715,1,,0,0,0,0,0,,
t_10213_b_none_tn_0,20:00:00,20:00:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10213_b_none_tn_0,20:02:00,20:02:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10213_b_none_tn_0,20:03:00,20:03:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10213_b_none_tn_0,20:04:00,20:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10213_b_none_tn_0,20:06:00,20:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10214_b_none_tn_0,20:02:00,20:02:00,781715,1,,0,0,0,0,0,,
t_10214_b_none_tn_0,20:10:00,20:10:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10214_b_none_tn_0,20:12:00,20:12:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10214_b_none_tn_0,20:13:00,20:13:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10214_b_none_tn_0,20:14:00,20:14:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10214_b_none_tn_0,20:16:00,20:16:00,781740,6,,0,0,4858.20160798,0,0,,
t_10215_b_none_tn_0,20:12:00,20:12:00,781715,1,,0,0,0,0,0,,
t_10215_b_none_tn_0,20:20:00,20:20:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10215_b_none_tn_0,20:22:00,20:22:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10215_b_none_tn_0,20:23:00,20:23:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10215_b_none_tn_0,20:24:00,20:24:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10215_b_none_tn_0,20:26:00,20:26:00,781740,6,,0,0,4858.20160798,0,0,,
t_10216_b_none_tn_0,20:22:00,20:22:00,781715,1,,0,0,0,0,0,,
t_10216_b_none_tn_0,20:30:00,20:30:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10216_b_none_tn_0,20:32:00,20:32:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10216_b_none_tn_0,20:33:00,20:33:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10216_b_none_tn_0,20:34:00,20:34:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10216_b_none_tn_0,20:36:00,20:36:00,781740,6,,0,0,4858.20160798,0,0,,
t_10217_b_none_tn_0,20:32:00,20:32:00,781715,1,,0,0,0,0,0,,
t_10217_b_none_tn_0,20:40:00,20:40:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10217_b_none_tn_0,20:42:00,20:42:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10217_b_none_tn_0,20:43:00,20:43:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10217_b_none_tn_0,20:44:00,20:44:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10217_b_none_tn_0,20:46:00,20:46:00,781740,6,,0,0,4858.20160798,0,0,,
t_10218_b_none_tn_0,20:42:00,20:42:00,781715,1,,0,0,0,0,0,,
t_10218_b_none_tn_0,20:50:00,20:50:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10218_b_none_tn_0,20:52:00,20:52:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10218_b_none_tn_0,20:53:00,20:53:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10218_b_none_tn_0,20:54:00,20:54:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10218_b_none_tn_0,20:56:00,20:56:00,781740,6,,0,0,4858.20160798,0,0,,
t_10219_b_none_tn_0,20:52:00,20:52:00,781715,1,,0,0,0,0,0,,
t_10219_b_none_tn_0,21:00:00,21:00:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10219_b_none_tn_0,21:02:00,21:02:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10219_b_none_tn_0,21:03:00,21:03:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10219_b_none_tn_0,21:04:00,21:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10219_b_none_tn_0,21:06:00,21:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10220_b_none_tn_0,21:02:00,21:02:00,781715,1,,0,0,0,0,0,,
t_10220_b_none_tn_0,21:10:00,21:10:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10220_b_none_tn_0,21:12:00,21:12:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10220_b_none_tn_0,21:13:00,21:13:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10220_b_none_tn_0,21:14:00,21:14:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10220_b_none_tn_0,21:16:00,21:16:00,781740,6,,0,0,4858.20160798,0,0,,
t_10221_b_none_tn_0,21:12:00,21:12:00,781715,1,,0,0,0,0,0,,
t_10221_b_none_tn_0,21:20:00,21:20:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10221_b_none_tn_0,21:22:00,21:22:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10221_b_none_tn_0,21:23:00,21:23:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10221_b_none_tn_0,21:24:00,21:24:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10221_b_none_tn_0,21:26:00,21:26:00,781740,6,,0,0,4858.20160798,0,0,,
t_10222_b_none_tn_0,21:22:00,21:22:00,781715,1,,0,0,0,0,0,,
t_10222_b_none_tn_0,21:30:00,21:30:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10222_b_none_tn_0,21:32:00,21:32:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10222_b_none_tn_0,21:33:00,21:33:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10222_b_none_tn_0,21:34:00,21:34:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10222_b_none_tn_0,21:36:00,21:36:00,781740,6,,0,0,4858.20160798,0,0,,
t_10223_b_none_tn_0,21:37:00,21:37:00,781715,1,,0,0,0,0,0,,
t_10223_b_none_tn_0,21:45:00,21:45:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10223_b_none_tn_0,21:47:00,21:47:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10223_b_none_tn_0,21:48:00,21:48:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10223_b_none_tn_0,21:49:00,21:49:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10223_b_none_tn_0,21:51:00,21:51:00,781740,6,,0,0,4858.20160798,0,0,,
t_10224_b_none_tn_0,21:52:00,21:52:00,781715,1,,0,0,0,0,0,,
t_10224_b_none_tn_0,22:00:00,22:00:00,781732,2,,0,0,2279.23204828835,0,0,,
t_10224_b_none_tn_0,22:02:00,22:02:00,781734,3,,0,0,2970.72075796905,0,0,,
t_10224_b_none_tn_0,22:03:00,22:03:00,781736,4,,0,0,3364.79013336394,0,0,,
t_10224_b_none_tn_0,22:04:00,22:04:00,781738,5,,0,0,4070.56927602859,0,0,,
t_10224_b_none_tn_0,22:06:00,22:06:00,781740,6,,0,0,4858.20160798,0,0,,
t_10225_b_none_tn_0,22:07:00,22:07:00,781715,1,,0,0,0,0,0,,
